Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
5606,ORD-105606,12-04-2023,19-04-2023,Standard Class,CUST-2106,Customer_5606,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15606,Technology,Accessories,Accessories Product 5606,1938.53,9,0.1,209.45
5607,ORD-105607,01-02-2024,07-02-2024,Same Day,CUST-2107,Customer_5607,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15607,Technology,Phones,Phones Product 5607,2613.59,7,0,598.36
5608,ORD-105608,23-06-2023,25-06-2023,Standard Class,CUST-2108,Customer_5608,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15608,Furniture,Bookcases,Bookcases Product 5608,655.91,6,0.05,49.95
5609,ORD-105609,29-12-2023,02-01-2024,Same Day,CUST-2109,Customer_5609,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15609,Technology,Machines,Machines Product 5609,4480.36,8,0.05,1074.73
5610,ORD-105610,25-10-2024,31-10-2024,Second Class,CUST-2110,Customer_5610,Consumer,India,Delhi,Delhi,110001,North,PROD-15610,Office Supplies,Paper,Paper Product 5610,3423.99,5,0.1,893.44
5611,ORD-105611,05-01-2023,09-01-2023,First Class,CUST-2111,Customer_5611,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15611,Furniture,Tables,Tables Product 5611,4083.63,8,0.15,560.35
5612,ORD-105612,25-10-2024,28-10-2024,Second Class,CUST-2112,Customer_5612,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15612,Office Supplies,Paper,Paper Product 5612,4345.69,9,0.05,279.31
5613,ORD-105613,29-06-2023,02-07-2023,First Class,CUST-2113,Customer_5613,Corporate,India,Pune,Maharashtra,411001,West,PROD-15613,Technology,Machines,Machines Product 5613,2196.08,1,0.1,316.65
5614,ORD-105614,05-12-2024,10-12-2024,First Class,CUST-2114,Customer_5614,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15614,Furniture,Tables,Tables Product 5614,4380.07,8,0,423.6
5615,ORD-105615,12-04-2024,18-04-2024,First Class,CUST-2115,Customer_5615,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15615,Furniture,Tables,Tables Product 5615,270.82,7,0.2,46.09
5616,ORD-105616,11-06-2024,14-06-2024,Same Day,CUST-2116,Customer_5616,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15616,Technology,Accessories,Accessories Product 5616,455.3,1,0.15,67.49
5617,ORD-105617,21-12-2023,28-12-2023,Standard Class,CUST-2117,Customer_5617,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-15617,Office Supplies,Binders,Binders Product 5617,722.93,5,0.15,63.46
5618,ORD-105618,27-12-2024,30-12-2024,First Class,CUST-2118,Customer_5618,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15618,Technology,Machines,Machines Product 5618,1396.51,5,0.05,254.45
5619,ORD-105619,04-08-2023,07-08-2023,Second Class,CUST-2119,Customer_5619,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15619,Furniture,Chairs,Chairs Product 5619,85.26,2,0.2,14.92
5620,ORD-105620,09-06-2024,13-06-2024,Second Class,CUST-2120,Customer_5620,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-15620,Furniture,Bookcases,Bookcases Product 5620,1122.82,9,0,222.44
5621,ORD-105621,25-03-2023,30-03-2023,Standard Class,CUST-2121,Customer_5621,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15621,Office Supplies,Storage,Storage Product 5621,2899.72,4,0.2,638.67
5622,ORD-105622,01-07-2024,05-07-2024,Standard Class,CUST-2122,Customer_5622,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15622,Technology,Phones,Phones Product 5622,2095.91,1,0,548.95
5623,ORD-105623,06-01-2024,10-01-2024,Same Day,CUST-2123,Customer_5623,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-15623,Office Supplies,Binders,Binders Product 5623,557.6,1,0.2,65.66
5624,ORD-105624,24-11-2023,30-11-2023,Second Class,CUST-2124,Customer_5624,Consumer,India,Pune,Maharashtra,411001,West,PROD-15624,Technology,Accessories,Accessories Product 5624,699.28,10,0,93.32
5625,ORD-105625,06-06-2024,07-06-2024,Second Class,CUST-2125,Customer_5625,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15625,Furniture,Tables,Tables Product 5625,1718.13,2,0.15,441.61
5626,ORD-105626,31-07-2023,01-08-2023,First Class,CUST-2126,Customer_5626,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15626,Office Supplies,Paper,Paper Product 5626,4509.31,10,0.05,310.83
5627,ORD-105627,31-12-2024,07-01-2025,Second Class,CUST-2127,Customer_5627,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15627,Furniture,Bookcases,Bookcases Product 5627,4753.39,3,0.1,549.83
5628,ORD-105628,09-03-2024,15-03-2024,Same Day,CUST-2128,Customer_5628,Home Office,India,Delhi,Delhi,110001,North,PROD-15628,Technology,Phones,Phones Product 5628,4313.77,3,0.1,601.01
5629,ORD-105629,12-12-2023,13-12-2023,First Class,CUST-2129,Customer_5629,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15629,Technology,Machines,Machines Product 5629,593.07,3,0.15,26.04
5630,ORD-105630,01-07-2024,07-07-2024,First Class,CUST-2130,Customer_5630,Consumer,India,Pune,Maharashtra,411001,West,PROD-15630,Furniture,Chairs,Chairs Product 5630,2698.27,4,0.1,162.9
5631,ORD-105631,12-07-2023,14-07-2023,Same Day,CUST-2131,Customer_5631,Corporate,India,Delhi,Delhi,110001,North,PROD-15631,Furniture,Chairs,Chairs Product 5631,3582.36,5,0.2,408.23
5632,ORD-105632,01-04-2024,04-04-2024,Second Class,CUST-2132,Customer_5632,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15632,Office Supplies,Paper,Paper Product 5632,2168.08,6,0.1,449.26
5633,ORD-105633,11-06-2024,18-06-2024,Second Class,CUST-2133,Customer_5633,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-15633,Furniture,Chairs,Chairs Product 5633,3093.21,9,0.05,205.49
5634,ORD-105634,30-11-2023,05-12-2023,Standard Class,CUST-2134,Customer_5634,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15634,Furniture,Tables,Tables Product 5634,1433.5,1,0.1,63.82
5635,ORD-105635,09-03-2023,11-03-2023,Same Day,CUST-2135,Customer_5635,Home Office,India,Delhi,Delhi,110001,North,PROD-15635,Office Supplies,Paper,Paper Product 5635,1898.41,9,0.15,191.37
5636,ORD-105636,30-07-2024,03-08-2024,Same Day,CUST-2136,Customer_5636,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15636,Office Supplies,Binders,Binders Product 5636,2750.29,5,0.1,412.08
5637,ORD-105637,22-08-2023,25-08-2023,Standard Class,CUST-2137,Customer_5637,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15637,Technology,Accessories,Accessories Product 5637,3734.12,9,0.05,395.46
5638,ORD-105638,10-03-2024,13-03-2024,Same Day,CUST-2138,Customer_5638,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-15638,Furniture,Chairs,Chairs Product 5638,3073.84,10,0.15,385.45
5639,ORD-105639,07-03-2024,14-03-2024,Second Class,CUST-2139,Customer_5639,Consumer,India,Pune,Maharashtra,411001,West,PROD-15639,Office Supplies,Binders,Binders Product 5639,4389.66,8,0,1170.95
5640,ORD-105640,20-01-2024,24-01-2024,First Class,CUST-2140,Customer_5640,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15640,Office Supplies,Paper,Paper Product 5640,2298.02,5,0,134.13
5641,ORD-105641,22-08-2024,26-08-2024,First Class,CUST-2141,Customer_5641,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15641,Office Supplies,Binders,Binders Product 5641,2622.87,1,0,273.98
5642,ORD-105642,29-09-2024,05-10-2024,Standard Class,CUST-2142,Customer_5642,Corporate,India,Pune,Maharashtra,411001,West,PROD-15642,Furniture,Bookcases,Bookcases Product 5642,3788.72,3,0.15,772.9
5643,ORD-105643,22-07-2023,28-07-2023,First Class,CUST-2143,Customer_5643,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15643,Technology,Phones,Phones Product 5643,1095.27,1,0.15,130.72
5644,ORD-105644,20-12-2024,23-12-2024,Same Day,CUST-2144,Customer_5644,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15644,Office Supplies,Paper,Paper Product 5644,2400.7,9,0.15,477.83
5645,ORD-105645,16-07-2024,21-07-2024,First Class,CUST-2145,Customer_5645,Corporate,India,Delhi,Delhi,110001,North,PROD-15645,Furniture,Bookcases,Bookcases Product 5645,3147.34,8,0.2,607.8
5646,ORD-105646,18-12-2024,23-12-2024,First Class,CUST-2146,Customer_5646,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15646,Technology,Phones,Phones Product 5646,1496.75,10,0,246.25
5647,ORD-105647,10-03-2023,16-03-2023,First Class,CUST-2147,Customer_5647,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15647,Office Supplies,Binders,Binders Product 5647,4658.56,10,0.05,1117.96
5648,ORD-105648,22-01-2023,27-01-2023,Same Day,CUST-2148,Customer_5648,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-15648,Office Supplies,Storage,Storage Product 5648,3917.04,4,0.05,902.8
5649,ORD-105649,16-06-2024,23-06-2024,Standard Class,CUST-2149,Customer_5649,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15649,Office Supplies,Storage,Storage Product 5649,4913.45,10,0.2,419.69
5650,ORD-105650,23-08-2023,25-08-2023,First Class,CUST-2150,Customer_5650,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15650,Furniture,Chairs,Chairs Product 5650,3225.31,1,0.1,835.24
5651,ORD-105651,09-04-2023,12-04-2023,Second Class,CUST-2151,Customer_5651,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15651,Technology,Phones,Phones Product 5651,3684.95,7,0.1,887.99
5652,ORD-105652,12-12-2023,14-12-2023,Same Day,CUST-2152,Customer_5652,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-15652,Office Supplies,Paper,Paper Product 5652,3020.94,8,0.15,100.48
5653,ORD-105653,14-03-2023,15-03-2023,First Class,CUST-2153,Customer_5653,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15653,Furniture,Bookcases,Bookcases Product 5653,3414.57,3,0.2,442.06
5654,ORD-105654,30-07-2023,04-08-2023,Same Day,CUST-2154,Customer_5654,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15654,Office Supplies,Paper,Paper Product 5654,2022.23,3,0.2,247.04
5655,ORD-105655,05-06-2023,06-06-2023,First Class,CUST-2155,Customer_5655,Home Office,India,Kolkata,West Bengal,700001,East,PROD-15655,Technology,Accessories,Accessories Product 5655,1535.11,6,0.15,318.77
5656,ORD-105656,21-08-2023,28-08-2023,First Class,CUST-2156,Customer_5656,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15656,Furniture,Bookcases,Bookcases Product 5656,1027.02,9,0.05,216.69
5657,ORD-105657,18-10-2024,23-10-2024,Standard Class,CUST-2157,Customer_5657,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15657,Office Supplies,Storage,Storage Product 5657,4337.45,4,0,410.16
5658,ORD-105658,16-06-2024,23-06-2024,Same Day,CUST-2158,Customer_5658,Consumer,India,Delhi,Delhi,110001,North,PROD-15658,Office Supplies,Binders,Binders Product 5658,1593.47,1,0.05,175.15
5659,ORD-105659,09-08-2023,13-08-2023,Second Class,CUST-2159,Customer_5659,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15659,Furniture,Chairs,Chairs Product 5659,4428.05,8,0.05,418.15
5660,ORD-105660,10-10-2024,12-10-2024,Same Day,CUST-2160,Customer_5660,Corporate,India,Delhi,Delhi,110001,North,PROD-15660,Technology,Accessories,Accessories Product 5660,4427.97,8,0,1109.07
5661,ORD-105661,16-06-2023,23-06-2023,Second Class,CUST-2161,Customer_5661,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15661,Furniture,Tables,Tables Product 5661,3047.44,5,0.05,854.67
5662,ORD-105662,05-02-2023,12-02-2023,Standard Class,CUST-2162,Customer_5662,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15662,Furniture,Chairs,Chairs Product 5662,2503.86,5,0.2,505.12
5663,ORD-105663,15-12-2023,16-12-2023,Standard Class,CUST-2163,Customer_5663,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15663,Furniture,Chairs,Chairs Product 5663,3673.6,8,0.2,424.15
5664,ORD-105664,28-05-2023,31-05-2023,Standard Class,CUST-2164,Customer_5664,Home Office,India,Kolkata,West Bengal,700001,East,PROD-15664,Technology,Machines,Machines Product 5664,4338.43,5,0.2,465.82
5665,ORD-105665,05-03-2024,11-03-2024,Standard Class,CUST-2165,Customer_5665,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15665,Office Supplies,Paper,Paper Product 5665,505.72,7,0.15,31.82
5666,ORD-105666,26-12-2023,30-12-2023,Same Day,CUST-2166,Customer_5666,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15666,Furniture,Tables,Tables Product 5666,4633.78,9,0.15,994.95
5667,ORD-105667,08-08-2023,12-08-2023,Same Day,CUST-2167,Customer_5667,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15667,Furniture,Bookcases,Bookcases Product 5667,3766.33,8,0,824.91
5668,ORD-105668,02-07-2023,03-07-2023,Same Day,CUST-2168,Customer_5668,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15668,Office Supplies,Storage,Storage Product 5668,4838.69,10,0,837.88
5669,ORD-105669,12-11-2024,19-11-2024,Same Day,CUST-2169,Customer_5669,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15669,Furniture,Bookcases,Bookcases Product 5669,105.97,3,0.05,21.37
5670,ORD-105670,11-10-2023,14-10-2023,Standard Class,CUST-2170,Customer_5670,Consumer,India,Delhi,Delhi,110001,North,PROD-15670,Technology,Accessories,Accessories Product 5670,2553.57,5,0.05,102.19
5671,ORD-105671,12-09-2024,17-09-2024,First Class,CUST-2171,Customer_5671,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-15671,Office Supplies,Storage,Storage Product 5671,3785.84,7,0.1,514.53
5672,ORD-105672,11-11-2023,17-11-2023,First Class,CUST-2172,Customer_5672,Home Office,India,Hyderabad,Telangana,500001,South,PROD-15672,Technology,Machines,Machines Product 5672,3825.84,9,0.15,595.68
5673,ORD-105673,28-10-2024,02-11-2024,Second Class,CUST-2173,Customer_5673,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15673,Office Supplies,Paper,Paper Product 5673,3030.99,4,0.05,127.08
5674,ORD-105674,23-01-2024,28-01-2024,Same Day,CUST-2174,Customer_5674,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-15674,Furniture,Bookcases,Bookcases Product 5674,2380.5,4,0.15,266.05
5675,ORD-105675,12-01-2024,19-01-2024,Second Class,CUST-2175,Customer_5675,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-15675,Furniture,Tables,Tables Product 5675,2446.35,7,0.1,204.49
5676,ORD-105676,04-03-2024,07-03-2024,Same Day,CUST-2176,Customer_5676,Corporate,India,Pune,Maharashtra,411001,West,PROD-15676,Technology,Machines,Machines Product 5676,602.54,3,0.05,50.21
5677,ORD-105677,20-01-2023,23-01-2023,First Class,CUST-2177,Customer_5677,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-15677,Technology,Phones,Phones Product 5677,2136.74,5,0.05,455.24
5678,ORD-105678,04-01-2023,09-01-2023,Second Class,CUST-2178,Customer_5678,Home Office,India,Delhi,Delhi,110001,North,PROD-15678,Furniture,Tables,Tables Product 5678,4840.11,8,0.05,312.24
5679,ORD-105679,10-03-2024,14-03-2024,Second Class,CUST-2179,Customer_5679,Home Office,India,Pune,Maharashtra,411001,West,PROD-15679,Technology,Machines,Machines Product 5679,1303.52,8,0.15,26.87
5680,ORD-105680,29-05-2024,30-05-2024,Same Day,CUST-2180,Customer_5680,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15680,Technology,Phones,Phones Product 5680,292.34,5,0.1,47.18
5681,ORD-105681,26-04-2023,02-05-2023,Second Class,CUST-2181,Customer_5681,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-15681,Office Supplies,Storage,Storage Product 5681,1234.48,10,0.15,213.75
5682,ORD-105682,17-10-2024,19-10-2024,Same Day,CUST-2182,Customer_5682,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-15682,Office Supplies,Binders,Binders Product 5682,1266.57,4,0.05,217.53
5683,ORD-105683,08-06-2024,10-06-2024,Standard Class,CUST-2183,Customer_5683,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15683,Office Supplies,Paper,Paper Product 5683,2633.92,9,0.05,332.86
5684,ORD-105684,04-08-2023,09-08-2023,Second Class,CUST-2184,Customer_5684,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15684,Office Supplies,Paper,Paper Product 5684,4835.48,2,0.15,518.11
5685,ORD-105685,07-12-2023,08-12-2023,Same Day,CUST-2185,Customer_5685,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15685,Office Supplies,Storage,Storage Product 5685,4177.36,10,0.05,668.3
5686,ORD-105686,08-10-2024,11-10-2024,First Class,CUST-2186,Customer_5686,Home Office,India,Pune,Maharashtra,411001,West,PROD-15686,Technology,Machines,Machines Product 5686,3037.98,1,0.15,776.2
5687,ORD-105687,18-02-2024,19-02-2024,First Class,CUST-2187,Customer_5687,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15687,Technology,Phones,Phones Product 5687,4649.37,3,0.2,1102.72
5688,ORD-105688,08-07-2024,12-07-2024,Standard Class,CUST-2188,Customer_5688,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15688,Technology,Machines,Machines Product 5688,813.59,7,0.05,141.28
5689,ORD-105689,18-02-2024,22-02-2024,Second Class,CUST-2189,Customer_5689,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-15689,Office Supplies,Paper,Paper Product 5689,4042.36,9,0.15,1052.86
5690,ORD-105690,08-09-2024,12-09-2024,Same Day,CUST-2190,Customer_5690,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-15690,Office Supplies,Binders,Binders Product 5690,4917.32,1,0.1,949.12
5691,ORD-105691,16-03-2024,21-03-2024,Same Day,CUST-2191,Customer_5691,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-15691,Office Supplies,Storage,Storage Product 5691,1176.98,1,0.1,98.73
5692,ORD-105692,13-02-2023,19-02-2023,Second Class,CUST-2192,Customer_5692,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15692,Technology,Accessories,Accessories Product 5692,744.42,2,0,169.2
5693,ORD-105693,14-10-2023,19-10-2023,First Class,CUST-2193,Customer_5693,Home Office,India,Kolkata,West Bengal,700001,East,PROD-15693,Furniture,Tables,Tables Product 5693,979.64,6,0,178.33
5694,ORD-105694,24-04-2023,29-04-2023,Same Day,CUST-2194,Customer_5694,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15694,Furniture,Tables,Tables Product 5694,451.26,3,0.2,38.49
5695,ORD-105695,09-01-2024,13-01-2024,Same Day,CUST-2195,Customer_5695,Consumer,India,Pune,Maharashtra,411001,West,PROD-15695,Furniture,Tables,Tables Product 5695,2044.63,4,0.2,301.96
5696,ORD-105696,11-02-2024,17-02-2024,First Class,CUST-2196,Customer_5696,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15696,Office Supplies,Paper,Paper Product 5696,220.88,8,0.05,39.36
5697,ORD-105697,04-06-2024,10-06-2024,Same Day,CUST-2197,Customer_5697,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15697,Office Supplies,Paper,Paper Product 5697,2647.12,1,0,515.49
5698,ORD-105698,04-12-2024,10-12-2024,Standard Class,CUST-2198,Customer_5698,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15698,Technology,Machines,Machines Product 5698,4880.81,6,0,1378.56
5699,ORD-105699,23-09-2024,24-09-2024,First Class,CUST-2199,Customer_5699,Consumer,India,Delhi,Delhi,110001,North,PROD-15699,Office Supplies,Paper,Paper Product 5699,3750.82,6,0.2,494.9
5700,ORD-105700,21-10-2023,28-10-2023,Standard Class,CUST-2200,Customer_5700,Corporate,India,Delhi,Delhi,110001,North,PROD-15700,Technology,Accessories,Accessories Product 5700,4212.33,10,0.2,454.67
5701,ORD-105701,26-05-2024,01-06-2024,Same Day,CUST-2201,Customer_5701,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15701,Office Supplies,Storage,Storage Product 5701,2250.92,3,0.05,180.47
5702,ORD-105702,23-01-2024,29-01-2024,Same Day,CUST-2202,Customer_5702,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15702,Technology,Accessories,Accessories Product 5702,4674.89,4,0,245.99
5703,ORD-105703,20-05-2023,24-05-2023,Same Day,CUST-2203,Customer_5703,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-15703,Furniture,Bookcases,Bookcases Product 5703,346.43,8,0.15,76.64
5704,ORD-105704,23-03-2024,29-03-2024,Second Class,CUST-2204,Customer_5704,Home Office,India,Hyderabad,Telangana,500001,South,PROD-15704,Technology,Machines,Machines Product 5704,3474.8,6,0,392.78
5705,ORD-105705,22-01-2024,28-01-2024,Standard Class,CUST-2205,Customer_5705,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15705,Office Supplies,Binders,Binders Product 5705,629.23,7,0.2,146.44
5706,ORD-105706,08-02-2023,12-02-2023,First Class,CUST-2206,Customer_5706,Corporate,India,Delhi,Delhi,110001,North,PROD-15706,Technology,Phones,Phones Product 5706,175.22,10,0.2,31.72
5707,ORD-105707,26-06-2024,29-06-2024,First Class,CUST-2207,Customer_5707,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15707,Technology,Machines,Machines Product 5707,4473.81,3,0.05,1148.24
5708,ORD-105708,31-12-2023,04-01-2024,First Class,CUST-2208,Customer_5708,Corporate,India,Delhi,Delhi,110001,North,PROD-15708,Technology,Phones,Phones Product 5708,948.41,2,0.1,204.64
5709,ORD-105709,27-03-2023,29-03-2023,Second Class,CUST-2209,Customer_5709,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15709,Office Supplies,Storage,Storage Product 5709,1899.42,2,0.15,228.89
5710,ORD-105710,23-02-2023,25-02-2023,Same Day,CUST-2210,Customer_5710,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15710,Technology,Accessories,Accessories Product 5710,2198.06,6,0.2,523.23
5711,ORD-105711,24-12-2023,30-12-2023,Second Class,CUST-2211,Customer_5711,Corporate,India,Kolkata,West Bengal,700001,East,PROD-15711,Office Supplies,Paper,Paper Product 5711,3008.8,2,0,781.9
5712,ORD-105712,25-04-2023,01-05-2023,Standard Class,CUST-2212,Customer_5712,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15712,Technology,Phones,Phones Product 5712,2618.53,8,0.1,105.42
5713,ORD-105713,09-04-2024,16-04-2024,Second Class,CUST-2213,Customer_5713,Consumer,India,Pune,Maharashtra,411001,West,PROD-15713,Technology,Machines,Machines Product 5713,1909.99,10,0.05,474.07
5714,ORD-105714,10-10-2023,13-10-2023,Same Day,CUST-2214,Customer_5714,Consumer,India,Pune,Maharashtra,411001,West,PROD-15714,Office Supplies,Paper,Paper Product 5714,4451.37,9,0.2,715
5715,ORD-105715,01-06-2024,06-06-2024,Standard Class,CUST-2215,Customer_5715,Home Office,India,Pune,Maharashtra,411001,West,PROD-15715,Technology,Machines,Machines Product 5715,976.11,5,0,136.81
5716,ORD-105716,03-01-2024,04-01-2024,Second Class,CUST-2216,Customer_5716,Home Office,India,Delhi,Delhi,110001,North,PROD-15716,Furniture,Chairs,Chairs Product 5716,2820.18,4,0,543.56
5717,ORD-105717,23-02-2024,24-02-2024,First Class,CUST-2217,Customer_5717,Home Office,India,Delhi,Delhi,110001,North,PROD-15717,Office Supplies,Storage,Storage Product 5717,2754.2,9,0.2,317.45
5718,ORD-105718,18-07-2024,19-07-2024,Same Day,CUST-2218,Customer_5718,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15718,Furniture,Tables,Tables Product 5718,4808.59,10,0.05,845.85
5719,ORD-105719,12-11-2023,16-11-2023,Same Day,CUST-2219,Customer_5719,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-15719,Office Supplies,Binders,Binders Product 5719,4527.14,1,0.1,422.71
5720,ORD-105720,26-06-2024,30-06-2024,Standard Class,CUST-2220,Customer_5720,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-15720,Furniture,Tables,Tables Product 5720,1933.79,4,0,511.44
5721,ORD-105721,06-02-2024,07-02-2024,Standard Class,CUST-2221,Customer_5721,Consumer,India,Hyderabad,Telangana,500001,South,PROD-15721,Office Supplies,Paper,Paper Product 5721,1397.47,7,0,195.89
5722,ORD-105722,19-11-2024,26-11-2024,Same Day,CUST-2222,Customer_5722,Consumer,India,Kolkata,West Bengal,700001,East,PROD-15722,Technology,Accessories,Accessories Product 5722,310.54,7,0.1,76.06
5723,ORD-105723,04-01-2024,05-01-2024,Same Day,CUST-2223,Customer_5723,Corporate,India,Delhi,Delhi,110001,North,PROD-15723,Office Supplies,Binders,Binders Product 5723,4180.41,6,0.1,853.05
5724,ORD-105724,11-05-2024,16-05-2024,First Class,CUST-2224,Customer_5724,Corporate,India,Hyderabad,Telangana,500001,South,PROD-15724,Technology,Accessories,Accessories Product 5724,2886.02,4,0.2,98.28
5725,ORD-105725,30-09-2023,02-10-2023,Second Class,CUST-2225,Customer_5725,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-15725,Technology,Machines,Machines Product 5725,4224.49,1,0.05,512.86
5726,ORD-105726,11-12-2024,18-12-2024,Standard Class,CUST-2226,Customer_5726,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15726,Office Supplies,Storage,Storage Product 5726,4643.33,7,0,919.95
5727,ORD-105727,11-04-2024,15-04-2024,Second Class,CUST-2227,Customer_5727,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-15727,Furniture,Tables,Tables Product 5727,402.67,5,0.05,41.39
5728,ORD-105728,24-03-2023,25-03-2023,Second Class,CUST-2228,Customer_5728,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-15728,Office Supplies,Storage,Storage Product 5728,293.45,7,0.15,61.76
5729,ORD-105729,11-05-2024,15-05-2024,Second Class,CUST-2229,Customer_5729,Consumer,India,Pune,Maharashtra,411001,West,PROD-15729,Office Supplies,Storage,Storage Product 5729,589.88,4,0.05,24.69
5730,ORD-105730,27-09-2023,30-09-2023,Second Class,CUST-2230,Customer_5730,Consumer,India,Pune,Maharashtra,411001,West,PROD-15730,Technology,Accessories,Accessories Product 5730,2693.36,1,0.05,315.59
5731,ORD-105731,05-07-2023,10-07-2023,Same Day,CUST-2231,Customer_5731,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-15731,Furniture,Bookcases,Bookcases Product 5731,809.38,6,0.15,80.92
5732,ORD-105732,28-06-2024,29-06-2024,First Class,CUST-2232,Customer_5732,Home Office,India,Kolkata,West Bengal,700001,East,PROD-15732,Office Supplies,Paper,Paper Product 5732,4604.81,1,0,287.36
5733,ORD-105733,12-08-2024,18-08-2024,Standard Class,CUST-2233,Customer_5733,Consumer,India,Delhi,Delhi,110001,North,PROD-15733,Office Supplies,Binders,Binders Product 5733,2745.15,6,0.15,626.01
